"area","autonomous_region","description","has_doorman","has_garden","has_lift","has_parking","has_storage","has_swimming_pool","is_residential","latitude","longitude","neighbors_per_floor","number","postal_code","province","reference","street","structures","total_floors","town","typology","year_built"
0,Extremadura,Inmueble,,true,,true,,,true,38.97103,-5.805914,1,"15",6700,badajoz,"7075108TJ5177N0001QE",Paseo Extremadura,"[{""area"": 72, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 63, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 8, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""YSP""}, {""area"": -287, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",3,villanueva-de-la-serena-badajoz,V,1993
0,Extremadura,Inmueble,,,,true,,,true,38.9708,-5.805936,1,"16",6700,badajoz,"7074202TJ5177S0001GA",Paseo Extremadura,"[{""area"": 72, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 63, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 8, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""YSP""}, {""area"": -287, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",3,villanueva-de-la-serena-badajoz,V,1993
0,Extremadura,Inmueble,,,,true,,,true,38.971024,-5.805804,1,"17",6700,badajoz,"7075107TJ5177N0001GE",Paseo Extremadura,"[{""area"": 72, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 63, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 8, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""YSP""}, {""area"": -287, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",3,villanueva-de-la-serena-badajoz,V,1993
0,Extremadura,Inmueble,,,,true,,,true,38.971012,-5.8055067,1,"19",6700,badajoz,"7075809TJ5177N0001GE",Paseo Extremadura,"[{""area"": 72, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 63, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 8, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""YSP""}, {""area"": -287, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",3,villanueva-de-la-serena-badajoz,V,1993
0,Extremadura,Inmueble,,,,true,,,true,38.970203,-5.805565,1,"20",6700,badajoz,"7074801TJ5177S0001UA",Paseo Extremadura,"[{""area"": 72, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 63, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 8, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""YSP""}, {""area"": -287, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",3,villanueva-de-la-serena-badajoz,V,1993
0,Extremadura,Inmueble,,,,true,,,true,38.97101,-5.805394,1,"21",6700,badajoz,"7075808TJ5177N0001YE",Paseo Extremadura,"[{""area"": 72, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 63, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 8, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""YSP""}, {""area"": -287, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",3,villanueva-de-la-serena-badajoz,V,1993
0,Extremadura,Inmueble,,,,true,,,true,38.9702,-5.805454,1,"22",6700,badajoz,"7074802TJ5177S0001HA",Paseo Extremadura,"[{""area"": 72, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 63, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 8, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""YSP""}, {""area"": -287, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",3,villanueva-de-la-serena-badajoz,V,1993
0,Extremadura,Inmueble,,,,true,,,true,38.971004,-5.805287,1,"23",6700,badajoz,"7075807TJ5177N0001BE",Paseo Extremadura,"[{""area"": 72, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 63, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 8, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""YSP""}, {""area"": -287, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",3,villanueva-de-la-serena-badajoz,V,1993
0,Extremadura,Inmueble,,,,true,,,true,38.970196,-5.8053427,1,"24",6700,badajoz,"7074803TJ5177S0001WA",Paseo Extremadura,"[{""area"": 72, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 63, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 8, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""YSP""}, {""area"": -287, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",3,villanueva-de-la-serena-badajoz,V,1993
0,Extremadura,Inmueble,,,,true,,,true,38.970993,-5.8050523,1,"25",6700,badajoz,"7075709TJ5177N0001AE",Paseo Extremadura,"[{""area"": 72, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 63, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 8, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""YSP""}, {""area"": -287, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",3,villanueva-de-la-serena-badajoz,V,1993
0,Extremadura,Inmueble,,,,true,,,true,38.970764,-5.805068,1,"26",6700,badajoz,"7074601TJ5177S0001XA",Paseo Extremadura,"[{""area"": 72, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 63, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 8, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""YSP""}, {""area"": -287, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",3,villanueva-de-la-serena-badajoz,V,1993
0,Extremadura,Inmueble,,,,true,,,true,38.97099,-5.804944,1,"27",6700,badajoz,"7075708TJ5177N0001WE",Paseo Extremadura,"[{""area"": 72, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 63, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 8, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""YSP""}, {""area"": -287, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",3,villanueva-de-la-serena-badajoz,V,1993
0,Extremadura,Inmueble,,,,true,,,true,38.97076,-5.804957,1,"28",6700,badajoz,"7074602TJ5177S0001IA",Paseo Extremadura,"[{""area"": 72, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 63, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 8, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""YSP""}, {""area"": -287, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",3,villanueva-de-la-serena-badajoz,V,1993
0,Extremadura,Inmueble,,,,true,true,,true,38.970985,-5.8048325,1,"29",6700,badajoz,"7075707TJ5177N0001HE",Paseo Extremadura,"[{""area"": 72, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 72, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 63, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 8, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""YSP""}, {""area"": -287, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,villanueva-de-la-serena-badajoz,V,1993
0,Extremadura,Inmueble,,,,true,,,true,38.970753,-5.8048453,1,"30",6700,badajoz,"7074603TJ5177S0001JA",Paseo Extremadura,"[{""area"": 72, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 63, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 8, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""YSP""}, {""area"": -287, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",3,villanueva-de-la-serena-badajoz,V,1993
214,Extremadura,Inmueble,,,,true,true,,true,38.970978,-5.8046136,1,"31",6700,badajoz,"7175810TJ5177N0001SE",Paseo Extremadura,"[{""area"": 56, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 47, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 49, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 6, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 56, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,villanueva-de-la-serena-badajoz,V,1993
224,Extremadura,Inmueble,,,,true,true,,true,38.97097,-5.8044477,1,"35",6700,badajoz,"7175808TJ5177N0001ZE",Paseo Extremadura,"[{""area"": 56, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 56, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 6, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 50, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 56, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,villanueva-de-la-serena-badajoz,V,1993
224,Extremadura,Inmueble,,,,true,true,,true,38.97074,-5.804454,1,"36",6700,badajoz,"7174203TJ5177S0001HA",Paseo Extremadura,"[{""area"": 56, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 56, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 6, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 50, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 56, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,villanueva-de-la-serena-badajoz,V,1993
214,Extremadura,Inmueble,,,,true,true,,true,38.970745,-5.8046255,1,"32",6700,badajoz,"7174201TJ5177S0001ZA",Paseo Extremadura,"[{""area"": 56, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 47, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 49, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 56, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 6, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""YSP""}]",2,villanueva-de-la-serena-badajoz,V,1993
197,Castilla La Mancha,Inmueble,,true,,true,true,true,true,38.963985,-1.9128661,1,"678",2049,albacete,"02900A068002220001KY",Terrenos Diseminados,"[{""area"": 23, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 37, ""floor"": ""00"", ""door"": ""005"", ""typology"": ""AAL""}, {""area"": 35, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAP""}, {""area"": 26, ""floor"": ""00"", ""door"": ""002"", ""typology"": ""KPS""}, {""area"": 76, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""V""}]",1,albacete-albacete,V,1976
212,Extremadura,Inmueble,,,,true,true,,true,38.970974,-5.8045263,1,"33",6700,badajoz,"7175809TJ5177N0001UE",Paseo Extremadura,"[{""area"": 56, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 46, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 48, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 56, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 6, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""YSP""}]",2,villanueva-de-la-serena-badajoz,V,1993
212,Extremadura,Inmueble,,,,true,true,,true,38.97074,-5.804534,1,"34",6700,badajoz,"7174202TJ5177S0001UA",Paseo Extremadura,"[{""area"": 56, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 46, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 48, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 56, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 6, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""YSP""}]",2,villanueva-de-la-serena-badajoz,V,1993
214,Extremadura,Inmueble,,,,true,true,,true,38.970966,-5.8043633,1,"37",6700,badajoz,"7175807TJ5177N0001SE",Paseo Extremadura,"[{""area"": 56, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 47, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 49, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 6, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 56, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,villanueva-de-la-serena-badajoz,V,1993
224,Extremadura,Inmueble,,,,true,true,,true,38.970737,-5.804374,1,"38",6700,badajoz,"7174204TJ5177S0001WA",Paseo Extremadura,"[{""area"": 56, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 56, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 50, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 6, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 56, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,villanueva-de-la-serena-badajoz,V,1993
76,Extremadura,Esc.1 1º B,,,,,true,,true,38.396656,-6.401708,0,"6",6310,badajoz,"7132015QC2573S0003PG",Paseo Extremadura,"[{""area"": 4, ""floor"": ""00"", ""door"": ""B"", ""typology"": ""V""}, {""area"": 72, ""floor"": ""01"", ""door"": ""B"", ""typology"": ""V""}]",2,puebla-de-sancho-perez-badajoz,V,2005
224,Extremadura,Inmueble,,,,true,true,,true,38.97096,-5.8041577,1,"39",6700,badajoz,"7175710TJ5177N0001IE",Paseo Extremadura,"[{""area"": 56, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 56, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 50, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 6, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 56, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,villanueva-de-la-serena-badajoz,V,1994
0,Extremadura,Inmueble,,,,true,,,true,38.970726,-5.80417,1,"40",6700,badajoz,"7174701TJ5177S0001KA",Paseo Extremadura,"[{""area"": 47, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 49, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 56, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 6, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""YSP""}, {""area"": -158, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,villanueva-de-la-serena-badajoz,V,1994
212,Extremadura,Inmueble,,,,true,true,,true,38.970955,-5.8040733,1,"41",6700,badajoz,"7175709TJ5177N0001EE",Paseo Extremadura,"[{""area"": 56, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 46, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 48, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 56, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 6, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""YSP""}]",2,villanueva-de-la-serena-badajoz,V,1994
0,Extremadura,Inmueble,,,,true,,,true,38.97072,-5.8040824,1,"42",6700,badajoz,"7174702TJ5177S0001RA",Paseo Extremadura,"[{""area"": 46, ""floor"": ""-1"", ""door"": ""01"", ""typology"": ""AAP""}, {""area"": 48, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 56, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 6, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""YSP""}, {""area"": -156, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,villanueva-de-la-serena-badajoz,V,1994
